pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim
4.08227489,0.00000025,-0.00000025,0,,,,0,,,,0
4.08227507,0.00000023,-0.00000023,0,10.850,4.310,-0.810,0,10.851610,0.007330,-0.007330,0
4.08227693,0.00000081,-0.00000081,0,11.100,5.300,-5.300,0,10.860000,0.400000,-0.400000,0
4.08227507,0.00000023,-0.00000023,0,12.190,1.580,-0.790,0,,,,
,,,,3.527,0.280,-0.420,0,,,,
3.31494634,0.00000172,-0.00000172,0,3.630,1.420,-0.320,0,15.368500,0.097200,-0.097200,0
3.31494634,0.00000172,-0.00000172,0,3.630,1.420,-0.320,0,15.368500,0.097200,-0.097200,0
3.31494634,0.00000172,-0.00000172,0,3.290,0.400,-0.230,0,,,,
3.31495230,0.00000670,-0.00000670,0,4.000,1.900,-1.900,0,7.100000,3.200000,-3.200000,0
3.31494820,0.00000160,-0.00000160,0,,,,,,,,
3.31494634,0.00000172,-0.00000172,0,3.630,1.420,-0.320,0,15.368500,0.097200,-0.097200,0
3.31494550,0.00000051,-0.00000051,0,,,,,,,,
3.31494736,0.00000170,-0.00000170,0,,,,0,,,,0
3.31494736,0.00000170,-0.00000170,0,3.940,1.110,-0.370,0,9.370000,4.300000,-4.300000,0
39.64317811,0.00001110,-0.00001110,0,10.630,0.850,-0.590,0,,,,
39.64315520,0.00001041,-0.00001041,0,,,,0,,,,0
39.64317811,0.00001110,-0.00001110,0,10.520,4.460,-0.810,0,52.243000,0.252000,-0.252000,0
39.64323100,0.00003400,-0.00003400,0,10.100,4.000,-4.000,0,51.800000,3.100000,-3.100000,0
,,,,9.940,0.482,-0.454,0,,,,
39.64315520,0.00001041,-0.00001041,0,10.980,0.720,-0.990,0,51.489000,0.376000,-0.376000,0
39.64317811,0.00001110,-0.00001110,0,10.520,4.460,-0.810,0,52.243000,0.252000,-0.252000,0
39.64315092,0.00000153,-0.00000153,0,,,,,,,,
39.64317811,0.00001110,-0.00001110,0,10.520,4.460,-0.810,0,52.243000,0.252000,-0.252000,0
,,,,2.874,0.476,-0.311,0,,,,
21.80449556,0.00000230,-0.00000230,0,,,,,,,,
21.80451088,0.00004512,-0.00004512,0,2.720,0.650,-0.190,0,36.500000,13.800000,-13.800000,0
21.80451611,0.00004733,-0.00004733,0,2.600,0.470,-0.190,0,34.700000,17.300000,-17.300000,0
21.80451088,0.00004512,-0.00004512,0,3.260,0.320,-0.350,0,,,,
21.80451088,0.00004512,-0.00004512,0,2.720,0.650,-0.190,0,36.500000,13.800000,-13.800000,0
21.80451088,0.00004512,-0.00004512,0,2.720,0.650,-0.190,0,36.500000,13.800000,-13.800000,0
21.80515760,0.00003139,-0.00003139,0,,,,,,,,
21.80451611,0.00004733,-0.00004733,0,,,,0,,,,0
21.80441000,0.00014000,-0.00014000,0,2.920,0.940,-0.940,0,38.000000,18.000000,-18.000000,0
,,,,2.725,0.245,-0.568,0,,,,
5.15448442,0.00000858,-0.00000858,0,2.530,0.350,-0.310,0,,,,
5.15444100,0.00003100,-0.00003100,0,2.200,1.200,-1.200,0,13.800000,5.600000,-5.600000,0
5.15448442,0.00000858,-0.00000858,0,2.650,1.080,-0.300,0,9.300000,4.000000,-4.000000,0
5.15448442,0.00000858,-0.00000858,0,2.650,1.080,-0.300,0,9.300000,4.000000,-4.000000,0
5.15448405,0.00000216,-0.00000216,0,,,,,,,,
5.15448442,0.00000858,-0.00000858,0,2.650,1.080,-0.300,0,9.300000,4.000000,-4.000000,0
5.15448142,0.00001026,-0.00001026,0,,,,0,,,,0
5.15448142,0.00001026,-0.00001026,0,2.940,0.630,-0.390,0,5.430000,2.700000,-2.700000,0
5.74347727,0.00000717,-0.00000717,0,3.340,0.450,-0.260,0,,,,
5.74347727,0.00000717,-0.00000717,0,3.230,1.340,-0.260,0,13.143500,0.035300,-0.035300,0
5.74346980,0.00000728,-0.00000728,0,3.130,0.970,-0.310,0,13.174000,0.314000,-0.314000,0
5.74348015,0.00000120,-0.00000120,0,,,,,,,,
5.74347727,0.00000717,-0.00000717,0,3.230,1.340,-0.260,0,13.143500,0.035300,-0.035300,0
5.74346980,0.00000728,-0.00000728,0,,,,0,,,,0
,,,,4.624,0.440,-0.389,0,,,,
5.74347727,0.00000717,-0.00000717,0,3.230,1.340,-0.260,0,13.143500,0.035300,-0.035300,0
5.74347106,0.00000747,-0.00000747,0,,,,,,,,
5.74349100,0.00002700,-0.00002700,0,3.200,1.200,-1.200,0,10.100000,4.600000,-4.600000,0
3.16635371,0.00000242,-0.00000242,0,3.970,1.640,-0.370,0,7.597000,0.198000,-0.198000,0
3.16635237,0.00000084,-0.00000084,0,,,,,,,,
3.16635467,0.00000237,-0.00000237,0,,,,,,,,
3.16635371,0.00000242,-0.00000242,0,3.970,1.640,-0.370,0,7.597000,0.198000,-0.198000,0
,,,,5.045,0.498,-0.439,0,,,,
3.16635356,0.00000253,-0.00000253,0,3.820,1.220,-0.410,0,7.577500,0.090800,-0.090800,0
3.16635371,0.00000242,-0.00000242,0,3.580,0.420,-0.250,0,,,,
3.16635280,0.00000970,-0.00000970,0,3.500,1.700,-1.700,0,7.500000,2.700000,-2.700000,0
3.16635356,0.00000253,-0.00000253,0,,,,0,,,,0
3.16635371,0.00000242,-0.00000242,0,3.970,1.640,-0.370,0,7.597000,0.198000,-0.198000,0
6.49167170,0.00000570,-0.00000570,0,8.700,4.400,-4.400,0,11.800000,1.300000,-1.300000,0
6.49168426,0.00000165,-0.00000165,0,10.300,6.120,-1.240,0,10.860000,1.100000,-1.100000,0
6.49168426,0.00000165,-0.00000165,0,10.300,6.120,-1.240,0,10.860000,1.100000,-1.100000,0
6.49168251,0.00000028,-0.00000028,0,,,,,,,,
6.49168998,0.00000111,-0.00000111,0,,,,,,,,
,,,,11.360,1.140,-1.013,0,,,,
6.49168426,0.00000165,-0.00000165,0,9.210,2.550,-0.810,0,,,,
6.49168281,0.00000168,-0.00000168,0,9.660,3.270,-1.310,0,10.840000,1.200000,-1.200000,0
6.49168281,0.00000168,-0.00000168,0,,,,0,,,,0
6.49168426,0.00000165,-0.00000165,0,10.300,6.120,-1.240,0,10.860000,1.100000,-1.100000,0
6.49168281,,,0,12.330,0.527,-0.560,0,10.600000,0.380000,-0.320000,0
2.85188338,,,0,1.569,0.135,-0.135,0,6.100000,0.210000,-0.180000,0
2.85188338,0.00004323,-0.00004323,0,1.230,0.420,-0.170,0,6.810000,3.200000,-3.200000,0
2.85188338,0.00004323,-0.00004323,0,,,,0,,,,0
3.85560355,0.00000029,-0.00000029,0,13.750,5.760,-1.260,0,10.300600,0.015900,-0.015900,0
3.85560377,0.00000020,-0.00000020,0,,,,,,,,
3.85560240,0.00000110,-0.00000110,0,11.100,3.900,-3.900,0,10.290000,0.580000,-0.580000,0
3.85560355,0.00000029,-0.00000029,0,13.880,3.180,-1.520,0,,,,
3.85560352,0.00000007,-0.00000007,0,,,,,,,,
3.85560355,0.00000029,-0.00000029,0,13.750,5.760,-1.260,0,10.300600,0.015900,-0.015900,0
3.85560355,0.00000029,-0.00000029,0,13.750,5.760,-1.260,0,10.300600,0.015900,-0.015900,0
3.85560392,0.00000037,-0.00000037,0,13.610,3.800,-1.350,0,9.763000,0.375000,-0.375000,0
,,,,12.891,1.126,-1.019,0,,,,
3.85560392,0.00000037,-0.00000037,0,,,,0,,,,0
3.85558969,0.00004922,-0.00004922,0,13.965,1.288,-1.288,0,,,,
,,,,2.451,0.078,-0.071,0,,,,
9.46781405,0.00000618,-0.00000618,0,2.080,0.290,-0.280,0,30.870000,0.223000,-0.223000,0
9.46781385,0.00000071,-0.00000071,0,,,,,,,,
9.46781405,0.00000618,-0.00000618,0,2.080,0.290,-0.280,0,30.870000,0.223000,-0.223000,0
9.46781405,0.00000618,-0.00000618,0,2.080,0.290,-0.280,0,30.870000,0.223000,-0.223000,0
9.46782147,0.00000613,-0.00000613,0,2.130,0.190,-0.250,0,30.913000,0.739000,-0.739000,0
9.46783900,0.00002100,-0.00002100,0,2.580,0.220,-0.220,0,19.800000,6.900000,-6.900000,0
9.46782762,0.00000452,-0.00000452,0,,,,,,,,
9.46781405,0.00000618,-0.00000618,0,2.180,0.120,-0.160,0,,,,
9.46782147,0.00000613,-0.00000613,0,,,,0,,,,0
0.89304770,0.00000280,-0.00000280,0,1.470,0.120,-0.120,0,4.100000,1.400000,-1.400000,0
0.89304124,0.00000046,-0.00000046,0,1.220,0.170,-0.160,0,6.357000,0.150000,-0.150000,0
0.89304124,0.00000046,-0.00000046,0,1.220,0.170,-0.160,0,6.357000,0.150000,-0.150000,0
0.89304097,0.00000046,-0.00000046,0,1.240,0.100,-0.150,0,6.394000,0.193000,-0.193000,0
0.89304124,0.00000046,-0.00000046,0,1.270,0.070,-0.100,0,,,,
0.89304124,0.00000046,-0.00000046,0,1.220,0.170,-0.160,0,6.357000,0.150000,-0.150000,0
0.89304097,0.00000046,-0.00000046,0,,,,0,,,,0
0.89304105,0.00000064,-0.00000064,0,,,,,,,,
0.89304026,0.00000043,-0.00000043,0,,,,,,,,
,,,,1.420,0.052,-0.042,0,,,,
20.83424726,0.00005682,-0.00005682,0,2.870,1.000,-0.190,0,35.300000,10.200000,-10.200000,0
20.83426731,0.00005358,-0.00005358,0,2.740,0.690,-0.220,0,39.200000,5.200000,-5.200000,0
20.83424726,0.00005682,-0.00005682,0,2.870,1.000,-0.190,0,35.300000,10.200000,-10.200000,0
20.83434505,0.00000429,-0.00000429,0,,,,,,,,
20.83424726,0.00005682,-0.00005682,0,2.870,1.000,-0.190,0,35.300000,10.200000,-10.200000,0
20.83426731,0.00005358,-0.00005358,0,,,,0,,,,0
,,,,2.484,0.207,-0.189,0,,,,
20.83424726,0.00005682,-0.00005682,0,2.820,0.460,-0.190,0,,,,
20.83495000,0.00018000,-0.00018000,0,2.420,0.840,-0.840,0,38.000000,16.000000,-16.000000,0
6.10485286,0.00000289,-0.00000289,0,4.030,7.570,-1.050,0,10.406800,0.031100,-0.031100,0
6.10484996,0.00000046,-0.00000046,0,,,,,,,,
6.10484942,0.00000271,-0.00000271,0,3.180,0.170,-0.190,0,10.358100,0.034000,-0.034000,0
6.10487147,0.00000319,-0.00000319,0,,,,,,,,
6.10486200,0.00001100,-0.00001100,0,3.500,2.100,-2.100,0,10.500000,1.200000,-1.200000,0
6.10485286,0.00000289,-0.00000289,0,4.030,7.570,-1.050,0,10.406800,0.031100,-0.031100,0
,,,,7.622,0.378,-0.353,0,,,,
6.10484942,0.00000271,-0.00000271,0,,,,0,,,,0
6.10485286,0.00000289,-0.00000289,0,3.560,0.140,-0.130,0,,,,
6.10485286,0.00000289,-0.00000289,0,4.030,7.570,-1.050,0,10.406800,0.031100,-0.031100,0
11.51515989,0.00001284,-0.00001284,0,,,,,,,,
11.51516739,0.00000127,-0.00000127,0,,,,,,,,
11.51509300,0.00004700,-0.00004700,0,2.700,1.200,-1.200,0,32.000000,15.000000,-15.000000,0
,,,,2.504,0.204,-0.192,0,,,,
11.51516988,0.00001516,-0.00001516,0,2.980,0.550,-0.180,0,43.790000,6.900000,-6.900000,0
11.51516988,0.00001516,-0.00001516,0,2.980,0.550,-0.180,0,43.790000,6.900000,-6.900000,0
11.51517167,0.00001566,-0.00001566,0,2.900,0.400,-0.190,0,43.200000,10.300000,-10.300000,0
11.51517167,0.00001566,-0.00001566,0,,,,0,,,,0
11.51516988,0.00001516,-0.00001516,0,2.980,0.550,-0.180,0,43.790000,6.900000,-6.900000,0
11.51516988,0.00001516,-0.00001516,0,2.950,0.160,-0.120,0,,,,
3.60147201,0.00000543,-0.00000543,0,2.930,0.170,-0.530,0,,,,
3.60147727,0.00000657,-0.00000657,0,,,,,,,,
3.60144900,0.00001800,-0.00001800,0,2.100,1.100,-1.100,0,12.200000,4.800000,-4.800000,0
,,,,2.316,0.160,-0.132,0,,,,
3.60146534,0.00000594,-0.00000594,0,2.310,0.110,-0.180,0,12.403000,0.565000,-0.565000,0
3.60147201,0.00000543,-0.00000543,0,2.900,0.840,-0.190,0,5.320000,2.600000,-2.600000,0
3.60147889,0.00000168,-0.00000168,0,,,,,,,,
3.60147201,0.00000543,-0.00000543,0,2.900,0.840,-0.190,0,5.320000,2.600000,-2.600000,0
3.60146534,0.00000594,-0.00000594,0,,,,0,,,,0
3.60147201,0.00000543,-0.00000543,0,2.900,0.840,-0.190,0,5.320000,2.600000,-2.600000,0
28.59914031,0.00005489,-0.00005489,0,1.830,0.160,-0.210,0,61.920000,2.200000,-2.200000,0
28.59913147,0.00004443,-0.00004443,0,,,,,,,,
,,,,2.029,0.074,-0.063,0,,,,
28.59878000,0.00019000,-0.00019000,0,2.480,0.160,-0.160,0,29.000000,13.000000,-13.000000,0
28.59915399,0.00005673,-0.00005673,0,1.880,0.250,-0.240,0,59.610000,8.700000,-8.700000,0
28.59914031,0.00005489,-0.00005489,0,,,,0,,,,0
28.59915399,0.00005673,-0.00005673,0,1.960,0.110,-0.110,0,,,,
28.59908593,0.00000190,-0.00000190,0,,,,,,,,
28.59915399,0.00005673,-0.00005673,0,1.880,0.250,-0.240,0,59.610000,8.700000,-8.700000,0
28.59915399,0.00005673,-0.00005673,0,1.880,0.250,-0.240,0,59.610000,8.700000,-8.700000,0
24.58721573,0.00008802,-0.00008802,0,2.310,0.580,-0.170,0,49.670000,1.400000,-1.400000,0
24.58721573,0.00008802,-0.00008802,0,2.310,0.580,-0.170,0,49.670000,1.400000,-1.400000,0
24.58716355,0.00008739,-0.00008739,0,,,,0,,,,0
24.58719000,0.00011000,-0.00011000,0,2.500,0.970,-0.970,0,44.000000,21.000000,-21.000000,0
,,,,2.883,0.559,-0.268,0,,,,
24.58721573,0.00008802,-0.00008802,0,2.500,0.200,-0.170,0,,,,
24.58721963,0.00000357,-0.00000357,0,,,,,,,,
24.58721573,0.00008802,-0.00008802,0,2.310,0.580,-0.170,0,49.670000,1.400000,-1.400000,0
24.58721016,0.00009318,-0.00009318,0,,,,,,,,
24.58716355,0.00008739,-0.00008739,0,2.370,0.410,-0.210,0,37.700000,12.700000,-12.700000,0
12.53248465,0.00002295,-0.00002295,0,3.370,1.250,-0.280,0,19.620000,8.900000,-8.900000,0
12.53250700,0.00007200,-0.00007200,0,3.100,1.100,-1.100,0,25.200000,1.200000,-1.200000,0
12.53249776,0.00001849,-0.00001849,0,,,,,,,,
,,,,3.769,0.468,-0.344,0,,,,
12.53248222,0.00002230,-0.00002230,0,3.240,0.940,-0.320,0,18.800000,6.400000,-6.400000,0
12.53248465,0.00002295,-0.00002295,0,3.320,0.490,-0.290,0,,,,
12.53248222,0.00002230,-0.00002230,0,,,,0,,,,0
12.53248389,0.00000175,-0.00000175,0,,,,,,,,
12.53248465,0.00002295,-0.00002295,0,3.370,1.250,-0.280,0,19.620000,8.900000,-8.900000,0
12.53248465,0.00002295,-0.00002295,0,3.370,1.250,-0.280,0,19.620000,8.900000,-8.900000,0
7.34071475,0.00000076,-0.00000076,0,14.410,0.920,-1.260,0,17.560000,1.000000,-1.000000,0
7.34071800,0.00000100,-0.00000100,0,14.800,1.570,-1.570,0,11.800000,1.400000,-0.800000,0
7.34071463,0.00000061,-0.00000061,0,,,,,,,,
7.34071100,0.00000600,-0.00000600,0,10.761,0.224,-0.224,0,,,,
7.34072390,0.00000240,-0.00000240,0,8.600,3.000,-3.000,0,17.900000,1.600000,-1.600000,0
7.34071475,0.00000076,-0.00000076,0,14.410,0.920,-1.260,0,17.560000,1.000000,-1.000000,0
7.34071497,0.00000011,-0.00000011,0,,,,,,,,
7.34071495,0.00000081,-0.00000081,0,,,,0,,,,0
7.34056751,0.00009247,-0.00009247,0,16.732,0.998,-0.998,0,,,,
7.34071100,0.00000600,-0.00000600,0,10.760,0.220,-0.220,0,15.470000,0.180000,-0.180000,0
7.34071475,0.00000076,-0.00000076,0,14.410,0.920,-1.260,0,17.560000,1.000000,-1.000000,0
7.34071475,0.00000076,-0.00000076,0,14.190,1.140,-1.010,0,,,,
,,,,12.817,0.649,-0.615,0,,,,
7.34071495,0.00000081,-0.00000081,0,14.310,0.880,-1.340,0,17.370000,1.000000,-1.000000,0
3.58409537,0.00000179,-0.00000179,0,,,,,,,,
3.58410138,0.00000058,-0.00000058,0,,,,,,,,
3.58410105,0.00000192,-0.00000192,0,4.660,1.340,-0.440,0,10.495700,0.012500,-0.012500,0
,,,,4.907,0.467,-0.415,0,,,,
3.58408420,0.00000730,-0.00000730,0,4.500,4.300,-4.300,0,7.900000,3.600000,-3.600000,0
3.58410122,0.00000199,-0.00000199,0,4.870,2.010,-0.380,0,10.452000,0.126000,-0.126000,0
3.58410105,0.00000192,-0.00000192,0,,,,0,,,,0
3.58410122,0.00000199,-0.00000199,0,4.870,2.010,-0.380,0,10.452000,0.126000,-0.126000,0
3.58410122,0.00000199,-0.00000199,0,4.570,0.530,-0.270,0,,,,
3.58410122,0.00000199,-0.00000199,0,4.870,2.010,-0.380,0,10.452000,0.126000,-0.126000,0
7.03902374,0.00001488,-0.00001488,0,2.480,1.250,-0.220,0,14.136000,0.491000,-0.491000,0
7.03902374,0.00001488,-0.00001488,0,2.480,1.250,-0.220,0,14.136000,0.491000,-0.491000,0
7.03900320,0.00001600,-0.00001600,0,,,,,,,,
7.03899386,0.00000221,-0.00000221,0,,,,,,,,
,,,,3.077,0.283,-0.253,0,,,,
7.03902374,0.00001488,-0.00001488,0,2.480,1.250,-0.220,0,14.136000,0.491000,-0.491000,0
7.03902016,0.00001467,-0.00001467,0,,,,0,,,,0
7.03902374,0.00001488,-0.00001488,0,2.970,1.010,-0.350,0,,,,
7.03907800,0.00005300,-0.00005300,0,2.800,1.000,-1.000,0,7.190000,0.610000,-0.610000,0
7.03902016,0.00001467,-0.00001467,0,2.450,0.800,-0.270,0,14.225000,0.490000,-0.490000,0
8.36086357,0.00000085,-0.00000085,0,,,,,,,,
8.36086824,0.00000631,-0.00000631,0,3.730,8.670,-0.300,0,22.930000,6.800000,-6.800000,0
8.36087070,0.00000606,-0.00000606,0,,,,0,,,,0
8.36086824,0.00000631,-0.00000631,0,3.730,8.670,-0.300,0,22.930000,6.800000,-6.800000,0
8.36086403,0.00000594,-0.00000594,0,,,,,,,,
8.36086824,0.00000631,-0.00000631,0,3.240,0.110,-0.170,0,,,,
8.36086824,0.00000631,-0.00000631,0,3.730,8.670,-0.300,0,22.930000,6.800000,-6.800000,0
8.36084700,0.00002000,-0.00002000,0,3.170,0.310,-0.310,0,16.600000,6.900000,-6.900000,0
8.36087070,0.00000606,-0.00000606,0,3.670,0.220,-0.360,0,21.600000,10.600000,-10.600000,0
,,,,3.101,0.375,-0.238,0,,,,
3.17926292,0.00000252,-0.00000252,0,1.220,0.210,-0.040,0,23.000000,3.900000,-3.900000,0
3.17926292,0.00000252,-0.00000252,0,1.220,0.210,-0.040,0,23.000000,3.900000,-3.900000,0
3.17926200,0.00001200,-0.00001200,0,1.280,0.430,-0.430,0,22.000000,11.000000,-11.000000,0
3.17926292,0.00000252,-0.00000252,0,1.210,0.030,-0.050,0,,,,
3.17926729,0.00000326,-0.00000326,0,1.210,0.140,-0.060,0,23.670000,2.500000,-2.500000,0
3.17926686,0.00000262,-0.00000262,0,,,,,,,,
3.17926292,0.00000252,-0.00000252,0,1.220,0.210,-0.040,0,23.000000,3.900000,-3.900000,0
3.17926729,0.00000326,-0.00000326,0,,,,0,,,,0
3.17926270,0.00000087,-0.00000087,0,,,,,,,,
,,,,1.292,0.066,-0.062,0,,,,
12.06223957,0.00000286,-0.00000286,0,,,,,,,,
12.06214800,0.00008700,-0.00008700,0,2.700,1.300,-1.300,0,46.000000,22.000000,-22.000000,0
,,,,1.516,0.070,-0.089,0,,,,
12.06222443,0.00002649,-0.00002649,0,2.800,1.250,-0.890,0,42.200000,14.400000,-14.400000,0
12.06219221,0.00002890,-0.00002890,0,,,,,,,,
12.06222443,0.00002649,-0.00002649,0,2.800,1.250,-0.890,0,42.200000,14.400000,-14.400000,0
12.06222443,0.00002649,-0.00002649,0,2.800,1.250,-0.890,0,42.200000,14.400000,-14.400000,0
12.06222962,0.00002750,-0.00002750,0,1.620,0.210,-0.130,0,42.000000,15.800000,-15.800000,0
12.06222962,0.00002750,-0.00002750,0,,,,0,,,,0
12.06222443,0.00002649,-0.00002649,0,1.620,0.120,-0.090,0,,,,
,,,,3.052,0.235,-0.198,0,,,,
9.93146307,0.00005186,-0.00005186,0,2.410,0.390,-0.350,0,13.607000,0.355000,-0.355000,0
9.93146307,0.00005186,-0.00005186,0,,,,0,,,,0
9.93161000,0.00021000,-0.00021000,0,1.850,0.860,-0.860,0,8.320000,0.980000,-0.980000,0
9.93153577,0.00001234,-0.00001234,0,,,,,,,,
9.93143556,0.00005945,-0.00005945,0,1.920,0.750,-0.160,0,13.640000,0.591000,-0.591000,0
9.93143556,0.00005945,-0.00005945,0,1.920,0.750,-0.160,0,13.640000,0.591000,-0.591000,0
9.93134553,0.00008628,-0.00008628,0,,,,,,,,
9.93143556,0.00005945,-0.00005945,0,2.160,0.580,-0.220,0,,,,
9.93143556,0.00005945,-0.00005945,0,1.920,0.750,-0.160,0,13.640000,0.591000,-0.591000,0
3.48147059,0.00001130,-0.00001130,0,,,,,,,,
3.48159170,0.00001036,-0.00001036,0,,,,0,,,,0
3.48159251,0.00001115,-0.00001115,0,1.260,0.190,-0.160,0,14.100000,3.600000,-3.600000,0
3.48159251,0.00001115,-0.00001115,0,1.260,0.190,-0.160,0,14.100000,3.600000,-3.600000,0
3.48153800,0.00004200,-0.00004200,0,1.360,0.310,-0.310,0,9.500000,4.600000,-4.600000,0
3.48159251,0.00001115,-0.00001115,0,1.110,0.130,-0.090,0,,,,
3.48159251,0.00001115,-0.00001115,0,1.260,0.190,-0.160,0,14.100000,3.600000,-3.600000,0
3.48159170,0.00001036,-0.00001036,0,1.170,0.140,-0.150,0,14.843000,0.833000,-0.833000,0
35.61760233,0.00005290,-0.00005290,0,,,,0,,,,0
35.61760587,0.00005345,-0.00005345,0,5.260,1.610,-0.540,0,34.260000,0.551000,-0.551000,0
35.61760587,0.00005345,-0.00005345,0,5.260,1.610,-0.540,0,34.260000,0.551000,-0.551000,0
35.61758850,0.00000133,-0.00000133,0,,,,,,,,
35.61760587,0.00005345,-0.00005345,0,5.260,1.610,-0.540,0,34.260000,0.551000,-0.551000,0
35.61766403,0.00001876,-0.00001876,0,,,,,,,,
35.61758000,0.00018000,-0.00018000,0,4.800,2.400,-2.400,0,34.300000,5.000000,-5.000000,0
35.61760233,0.00005290,-0.00005290,0,5.170,0.530,-0.590,0,34.137000,0.328000,-0.328000,0
35.61760587,0.00005345,-0.00005345,0,5.270,0.290,-0.280,0,,,,
7.40758000,0.00019000,-0.00019000,0,2.130,0.680,-0.680,0,14.900000,6.600000,-6.600000,0
7.40739214,0.00004552,-0.00004552,0,,,,,,,,
7.40742793,0.00003434,-0.00003434,0,2.230,0.920,-0.230,0,16.137000,0.743000,-0.743000,0
7.40742502,0.00003660,-0.00003660,0,2.010,0.620,-0.210,0,15.698000,0.912000,-0.912000,0
7.40742793,0.00003434,-0.00003434,0,2.520,0.650,-0.290,0,,,,
7.40742793,0.00003434,-0.00003434,0,2.230,0.920,-0.230,0,16.137000,0.743000,-0.743000,0
,,,,3.112,0.312,-0.267,0,,,,
7.40742793,0.00003434,-0.00003434,0,2.230,0.920,-0.230,0,16.137000,0.743000,-0.743000,0
7.40742502,0.00003660,-0.00003660,0,,,,0,,,,0
17.31716200,0.00004492,-0.00004492,0,,,,,,,,
17.31716585,0.00004602,-0.00004602,0,2.100,0.110,-0.140,0,38.300000,10.900000,-10.900000,0
17.31716585,0.00004602,-0.00004602,0,2.100,0.110,-0.140,0,38.300000,10.900000,-10.900000,0
17.31711739,0.00004694,-0.00004694,0,2.040,0.100,-0.110,0,32.700000,13.700000,-13.700000,0
17.31711739,0.00004694,-0.00004694,0,,,,0,,,,0
17.31706878,0.00000328,-0.00000328,0,,,,,,,,
17.31716585,0.00004602,-0.00004602,0,2.100,0.110,-0.140,0,38.300000,10.900000,-10.900000,0
,,,,3.212,0.701,-0.302,0,,,,
17.31729000,0.00012000,-0.00012000,0,2.710,0.770,-0.770,0,40.000000,16.000000,-16.000000,0
17.31716585,0.00004602,-0.00004602,0,3.100,0.230,-0.260,0,,,,
8.88492300,0.00000164,-0.00000164,0,,,,0,,,,0
8.88491160,0.00000340,-0.00000340,0,11.769,0.336,-0.336,0,,,,
8.88495109,0.00015482,-0.00015482,0,12.684,2.686,-2.686,0,,,,
8.88492400,0.00000200,-0.00000200,0,11.550,0.670,-0.670,0,19.600000,0.600000,-0.600000,0
8.88492268,0.00000141,-0.00000141,0,11.020,0.670,-0.580,0,36.529000,0.287000,-0.287000,0
8.88492300,0.00000164,-0.00000164,0,10.510,0.560,-0.570,0,36.466000,0.649000,-0.649000,0
8.88492128,0.00000901,-0.00000901,0,,,,,,,,
8.88491760,0.00000410,-0.00000410,0,9.400,7.500,-7.500,0,36.300000,9.100000,-9.100000,0
8.88492268,0.00000141,-0.00000141,0,11.020,0.670,-0.580,0,36.529000,0.287000,-0.287000,0
8.88492268,0.00000141,-0.00000141,0,11.020,0.670,-0.580,0,36.529000,0.287000,-0.287000,0
8.88491160,0.00000340,-0.00000340,0,11.770,0.340,-0.340,0,19.770000,0.380000,-0.450000,0
,,,,11.985,0.589,-0.555,0,,,,
8.88492268,0.00000141,-0.00000141,0,10.830,0.440,-0.420,0,,,,
8.88492372,0.00000016,-0.00000016,0,,,,,,,,
9.42884066,0.00001040,-0.00001040,0,,,,,,,,
9.42887179,0.00002438,-0.00002438,0,2.950,1.670,-0.370,0,16.709000,0.182000,-0.182000,0
9.42889884,0.00002354,-0.00002354,0,,,,0,,,,0
9.42887179,0.00002438,-0.00002438,0,2.950,1.670,-0.370,0,16.709000,0.182000,-0.182000,0
9.42889884,0.00002354,-0.00002354,0,4.390,0.610,-1.130,0,16.554000,0.272000,-0.272000,0
9.42880000,0.00008700,-0.00008700,0,2.480,0.730,-0.730,0,16.300000,6.400000,-6.400000,0
,,,,3.313,0.191,-0.166,0,,,,
9.42887179,0.00002438,-0.00002438,0,3.070,1.060,-0.400,0,,,,
9.42887200,0.00000289,-0.00000289,0,,,,,,,,
9.42887179,0.00002438,-0.00002438,0,2.950,1.670,-0.370,0,16.709000,0.182000,-0.182000,0
4.08899022,0.00001934,-0.00001934,0,1.580,0.890,-0.200,0,8.840000,1.000000,-1.000000,0
4.08899022,0.00001934,-0.00001934,0,1.580,0.890,-0.200,0,8.840000,1.000000,-1.000000,0
4.08897299,0.00002151,-0.00002151,0,2.360,0.320,-0.610,0,8.210000,3.300000,-3.300000,0
,,,,1.777,0.104,-0.125,0,,,,
4.08898221,0.00002663,-0.00002663,0,,,,,,,,
4.08899022,0.00001934,-0.00001934,0,1.620,0.650,-0.220,0,,,,
4.08902000,0.00008700,-0.00008700,0,1.310,0.390,-0.390,0,9.300000,3.700000,-3.700000,0
4.08897299,0.00002151,-0.00002151,0,,,,0,,,,0
4.08899022,0.00001934,-0.00001934,0,1.580,0.890,-0.200,0,8.840000,1.000000,-1.000000,0
17.44490636,0.00004200,-0.00004200,0,2.810,1.070,-0.360,0,32.380000,4.700000,-4.700000,0
17.44490636,0.00004200,-0.00004200,0,2.810,1.070,-0.360,0,32.380000,4.700000,-4.700000,0
17.44490636,0.00004200,-0.00004200,0,2.460,0.230,-0.180,0,,,,
17.44486016,0.00004901,-0.00004901,0,3.240,0.880,-0.470,0,16.540000,7.600000,-7.600000,0
17.44424015,0.00001592,-0.00001592,0,,,,,,,,
,,,,2.850,0.226,-0.424,0,,,,
